,Unnamed: 0,dataset,n_samples,n_clusters,algorithm,algorithm_params,vectorizer_name,vectorizer_params,vectorizer_time,run,algorithm_time,total_time,ami,ari,homogeneity,completeness,v-measure,micro_pr,macro_pr,weighted_pr,micro_rc,macro_rc,weighted_rc,micro_f1,macro_f1,weighted_f1
68,68,DBPedia,630000,14,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",20.288550853729248,8,40.38958811759949,60.678138971328735,0.5851197831916287,0.26308781568384193,0.5258621574132607,0.6594854405044015,0.5851421762451976,0.5348015873015873,0.6252546545565855,0.6252546545565854,0.5348015873015873,0.5348015873015873,0.5348015873015873,0.5348015873015873,0.49926946784595755,0.4992694678459575
69,69,DBPedia,630000,14,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",20.288550853729248,9,38.89790892601013,59.18645977973938,0.5989568208589093,0.26636420408487604,0.5403678569828053,0.6718500076888203,0.598978384082854,0.5546539682539683,0.6253522609414369,0.6253522609414369,0.5546539682539683,0.5546539682539683,0.5546539682539683,0.5546539682539683,0.5369805954701369,0.5369805954701369
70,70,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,0,42.36181306838989,62.84004235267639,0.5986682856330223,0.22674993823790376,0.5317530049615755,0.684909136320277,0.5986912537283814,0.5424492063492063,0.6396428258440431,0.6396428258440431,0.5424492063492063,0.5424492063492063,0.5424492063492063,0.5424492063492063,0.5389864718149224,0.5389864718149223
71,71,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,1,44.74995803833008,65.22818732261658,0.622488655409197,0.26346879884013025,0.5647201794201763,0.6934753684447885,0.6225098080439945,0.5648460317460318,0.6915315280640424,0.6915315280640423,0.5648460317460318,0.5648460317460317,0.5648460317460318,0.5648460317460318,0.570590210361344,0.5705902103613442
72,72,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,2,50.896169900894165,71.37439918518066,0.5904315169356655,0.18582652384357093,0.5179985502982424,0.6864786324949358,0.5904552473438697,0.5598571428571428,0.7496203298797479,0.7496203298797479,0.5598571428571428,0.5598571428571428,0.5598571428571428,0.5598571428571428,0.5957173993608728,0.5957173993608726
73,73,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,3,51.982197999954224,72.46042728424072,0.6223795463863713,0.27016843732805307,0.5618424176904944,0.6975909027804928,0.6224008099619205,0.5675571428571429,0.6418860596709363,0.6418860596709363,0.5675571428571429,0.5675571428571429,0.5675571428571429,0.5675571428571429,0.5436752120647392,0.5436752120647392
74,74,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,4,51.87246799468994,72.35069727897644,0.5927500420306858,0.24345924097401847,0.5260924392473271,0.678810998236403,0.5927733671270641,0.5090603174603174,0.535194059817402,0.535194059817402,0.5090603174603174,0.5090603174603173,0.5090603174603174,0.5090603174603174,0.4727384796190141,0.4727384796190141
75,75,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,5,44.182263135910034,64.66049242019653,0.6282659716608864,0.2506882799531697,0.569713945738209,0.7002836780452594,0.6282868091779237,0.5778571428571428,0.6516983712228195,0.6516983712228195,0.5778571428571428,0.5778571428571428,0.5778571428571428,0.5778571428571428,0.5748933750369748,0.5748933750369747
76,76,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,6,39.75586986541748,60.23409914970398,0.6047119254773283,0.2517088733763963,0.549790694694067,0.6718781675751716,0.604734025576763,0.5578380952380952,0.620248930889159,0.6202489308891591,0.5578380952380952,0.5578380952380954,0.5578380952380952,0.5578380952380952,0.535580501571654,0.5355805015716539
77,77,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,7,42.748395919799805,63.226625204086304,0.6150788103685602,0.2649115220386822,0.554295563577281,0.6908895269274069,0.6151005221924898,0.5502190476190476,0.6328407492976399,0.6328407492976399,0.5502190476190476,0.5502190476190476,0.5502190476190476,0.5502190476190476,0.5264678008401924,0.5264678008401924
78,78,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,8,42.69558691978455,63.173816204071045,0.5734366572719012,0.1806987734933687,0.49659195572487475,0.6784879509458834,0.5734616966612516,0.5370936507936508,0.6646543302136428,0.664654330213643,0.5370936507936508,0.5370936507936508,0.5370936507936508,0.5370936507936508,0.554023993721983,0.5540239937219829
79,79,DBPedia,630000,14,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",20.4782292842865,9,41.15498232841492,61.633211612701416,0.6202171656024874,0.2802820373780051,0.5716115068122145,0.6779072214205205,0.6202381117778487,0.5923809523809523,0.6884674156662817,0.6884674156662819,0.5923809523809523,0.5923809523809523,0.5923809523809523,0.5923809523809523,0.5920586884619107,0.5920586884619107
80,80,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,0,119.51466703414916,207.7298719882965,0.7220077927628915,0.6322554077712383,0.721080178233296,0.7229661663419742,0.7220219406958792,0.7597206349206349,0.7614072112766674,0.7614072112766673,0.7597206349206349,0.7597206349206351,0.7597206349206349,0.7597206349206349,0.7581622491648824,0.7581622491648826
81,81,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,1,158.2954318523407,246.51063680648804,0.7382874910696999,0.6372657466334127,0.7328308162697,0.7438532435503433,0.7383008925041057,0.7663634920634921,0.6760100038339447,0.6760100038339447,0.7663634920634921,0.766363492063492,0.7663634920634921,0.7663634920634921,0.712366690135706,0.7123666901357059
82,82,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,2,129.6676950454712,217.88289999961853,0.7224842461168602,0.6325552989359746,0.7215567381828928,0.7234424622608961,0.7224983697868544,0.7599587301587302,0.7619010287052923,0.7619010287052922,0.7599587301587302,0.7599587301587302,0.7599587301587302,0.7599587301587302,0.7585328219867112,0.7585328219867113
83,83,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,3,128.39347386360168,216.60867881774905,0.7382874910697,0.6372657466334127,0.7328308162696999,0.7438532435503434,0.7383008925041057,0.7663634920634921,0.6760100038339447,0.6760100038339447,0.7663634920634921,0.766363492063492,0.7663634920634921,0.7663634920634921,0.712366690135706,0.7123666901357059
84,84,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,4,133.02843689918518,221.2436418533325,0.7378706733206537,0.6366455174974159,0.7324612412891756,0.7433878455519074,0.7378840952874028,0.7660063492063492,0.6756899789359668,0.6756899789359667,0.7660063492063492,0.7660063492063492,0.7660063492063492,0.7660063492063494,0.7120253157129129,0.7120253157129128
85,85,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,5,99.0670530796051,187.28225803375244,0.7259776504251675,0.6136349245657499,0.7211759994865106,0.7308720888574294,0.7259916712258383,0.7491444444444444,0.6614406581220619,0.6614406581220619,0.7491444444444444,0.7491444444444444,0.7491444444444444,0.7491444444444443,0.6950836325315862,0.6950836325315862
86,86,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,6,118.97229528427124,207.18750023841855,0.7381701065928755,0.6371436615489399,0.7327616560112883,0.7436862033434221,0.7381835131690254,0.766336507936508,0.6759796742043862,0.6759796742043862,0.766336507936508,0.766336507936508,0.766336507936508,0.766336507936508,0.7123379532082286,0.7123379532082286
87,87,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,7,140.3045220375061,228.51972699165344,0.7266061983397073,0.6141537120619085,0.7217288054224325,0.7315783245992088,0.7266201883672987,0.7494285714285714,0.6621540669582521,0.6621540669582521,0.7494285714285714,0.7494285714285714,0.7494285714285714,0.7494285714285714,0.6954655370228366,0.6954655370228368
88,88,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,8,135.56941890716553,223.78462386131287,0.7264508852155681,0.6138777544151249,0.7215759825489597,0.731420483316475,0.7264648831629008,0.7492190476190477,0.6619509216381766,0.6619509216381766,0.7492190476190477,0.7492190476190477,0.7492190476190477,0.7492190476190477,0.6952636342822401,0.6952636342822403
89,89,DBPedia,630000,14,K-Means,{},GloVe,{},88.21520495414734,9,121.89566898345949,210.1108739376068,0.7382857630414914,0.6372657629461842,0.7328295970737604,0.7438509916255055,0.7382991645552839,0.7663634920634921,0.6760099663377892,0.6760099663377893,0.7663634920634921,0.766363492063492,0.7663634920634921,0.7663634920634921,0.7123666841809334,0.7123666841809334
90,90,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,0,112.61030459403992,13223.64479970932,0.8269350193519023,0.7646910371150663,0.8218599180957465,0.8320911114652721,0.8269438701562449,0.8663873015873016,0.8157344360608336,0.8157344360608338,0.8663873015873016,0.8663873015873015,0.8663873015873016,0.8663873015873017,0.8369819108238135,0.8369819108238133
91,91,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,1,112.45082712173462,13223.485322237017,0.8197477477217846,0.7465628817257997,0.8128170438682908,0.8268164604534591,0.8197569876878361,0.8536539682539682,0.8082754160275635,0.8082754160275636,0.8536539682539682,0.8536539682539682,0.8536539682539682,0.8536539682539682,0.8250686234808194,0.8250686234808193
92,92,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,2,114.86968612670898,13225.90418124199,0.7448802080748123,0.6063415902765218,0.7337754666295628,0.7563533690701829,0.7448933716737285,0.7435111111111111,0.6685807914941071,0.668580791494107,0.7435111111111111,0.7435111111111111,0.7435111111111111,0.7435111111111111,0.6971995334437343,0.6971995334437343
93,93,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,3,119.27607583999634,13230.310570955276,0.7241769984737414,0.6020113120274244,0.7169902667010059,0.731538158195951,0.7241911586017915,0.728236507936508,0.6701489120349792,0.6701489120349791,0.728236507936508,0.728236507936508,0.728236507936508,0.728236507936508,0.6876655720733104,0.6876655720733102
94,94,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,4,118.7320749759674,13229.766570091248,0.8077364001748951,0.7363928479665276,0.8024262743302569,0.8131372118784767,0.8077462371697064,0.8477380952380953,0.8023080567376981,0.8023080567376981,0.8477380952380953,0.8477380952380952,0.8477380952380953,0.8477380952380953,0.8191835216065677,0.8191835216065677
95,95,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,5,116.77073884010316,13227.805233955383,0.8210822777859638,0.7533868744999278,0.8150382383546266,0.8272352257535571,0.8210914392009645,0.8564269841269841,0.8172166561677047,0.8172166561677048,0.8564269841269841,0.8564269841269841,0.8564269841269841,0.8564269841269841,0.8309250659548351,0.8309250659548352
96,96,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,6,131.22026085853577,13242.254755973816,0.8206058509950278,0.7522722189420784,0.8145183856485919,0.8268036439018941,0.8206150373352181,0.8557714285714285,0.8168735535989208,0.8168735535989207,0.8557714285714285,0.8557714285714286,0.8557714285714285,0.8557714285714285,0.8303185036645593,0.8303185036645593
97,97,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,7,128.19407987594604,13239.228574991226,0.805406943117289,0.7364607166738839,0.8043073845065095,0.8065293751539784,0.8054168473216246,0.8408460317460318,0.807472889835518,0.807472889835518,0.8408460317460318,0.8408460317460317,0.8408460317460318,0.8408460317460318,0.8159649734828437,0.8159649734828437
98,98,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,8,121.5524160861969,13232.586911201475,0.7836541920301142,0.7139151656917142,0.7811318971821096,0.7862150359722432,0.7836652238903108,0.8213444444444444,0.7874790436479973,0.7874790436479971,0.8213444444444444,0.8213444444444444,0.8213444444444444,0.8213444444444443,0.7956652217776764,0.7956652217776763
99,99,DBPedia,630000,14,K-Means,{},S-Bert,{},13111.03449511528,9,124.0384578704834,13235.072952985764,0.7707180036891981,0.6691801970988652,0.7661354300354013,0.7753794584193218,0.7707297273167425,0.7952666666666667,0.7583609475258294,0.7583609475258294,0.7952666666666667,0.7952666666666668,0.7952666666666667,0.7952666666666667,0.7724886540671171,0.7724886540671171
100,100,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,0,1.490596055984497,2.024022102355957,0.8675464254986975,0.8863898621115162,0.868739466396101,0.866950806291267,0.8678442147204483,0.952808988764045,0.9523327600080769,0.9556057587382727,0.952808988764045,0.9546485387647305,0.952808988764045,0.952808988764045,0.9524665992353205,0.9531771226312392
101,101,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,1,0.7147607803344727,1.2481868267059326,0.8899000412267734,0.9144544421233047,0.8901898144214022,0.8901058335236824,0.8901478219917502,0.9640449438202248,0.9636006147844288,0.9645588260347556,0.9640449438202248,0.9634433696981223,0.9640449438202248,0.9640449438202248,0.9633408194358255,0.9641382749596568
102,102,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,2,0.4926810264587402,1.0261070728302002,0.8825568640751804,0.908360972396112,0.8831780936165435,0.8824643437220203,0.8828210744048202,0.9617977528089887,0.9608956418511392,0.9621434162699826,0.9617977528089887,0.9619538399723997,0.9617977528089887,0.9617977528089887,0.9613188907881332,0.961865803650228
103,103,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,3,0.7401793003082275,1.2736053466796875,0.8816019254033293,0.9073762476690972,0.8823021978363726,0.8814347497436782,0.8818682604741467,0.9604494382022472,0.959047181147579,0.9616298295628368,0.9604494382022472,0.9601413406806822,0.9604494382022472,0.9604494382022472,0.9591416306057011,0.960590715182446
104,104,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,4,0.4078249931335449,0.9412510395050048,0.8945903341346884,0.91778047781421,0.8953201511833982,0.8943352662794001,0.8948274377299917,0.9653932584269663,0.9642485044328242,0.9662583924106303,0.9653932584269663,0.9657051513612347,0.9653932584269663,0.9653932584269663,0.9646078703515609,0.9654561058325557
105,105,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,5,0.4580681324005127,0.9914941787719728,0.8939197752081186,0.9189035923295681,0.8946829095228095,0.8936344617605201,0.894158378301724,0.9658426966292135,0.9644513740228131,0.966438967914112,0.9658426966292135,0.9660491346181017,0.9658426966292135,0.9658426966292135,0.9650145023265548,0.9659057646131615
106,106,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,6,0.4466001987457275,0.9800262451171876,0.8653650817817633,0.8873737273334632,0.8662671441534415,0.8650694440783192,0.8656678798447676,0.9532584269662921,0.9530722850034895,0.9554131936285228,0.9532584269662921,0.9544021633860911,0.9532584269662921,0.9532584269662921,0.9529807168565329,0.9535855194721687
107,107,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,7,0.4731981754302978,1.0066242218017578,0.8772214398192195,0.901450330024475,0.8782224050671622,0.8767738597683872,0.8774975346149405,0.957752808988764,0.9555870033551017,0.9588767457576138,0.957752808988764,0.9579062239516446,0.957752808988764,0.957752808988764,0.9562779568425777,0.9578282692868264
108,108,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,8,0.4636061191558838,0.9970321655273438,0.8862578730432664,0.9123128880942513,0.886753730907544,0.8862739832596999,0.8865137921783178,0.9626966292134832,0.9613942732348791,0.9630792077406419,0.9626966292134832,0.9620154329804581,0.9626966292134832,0.9626966292134832,0.9615705281780897,0.9627612695048962
109,109,BBC News,2225,5,sIB,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,9,0.4180641174316406,0.9514901638031006,0.8650004407359463,0.8895873092127822,0.8659842351609216,0.8646248921683763,0.8653040298025128,0.9532584269662921,0.9520660884194301,0.9554024142480156,0.9532584269662921,0.9535945248969974,0.9532584269662921,0.9532584269662921,0.952140290967462,0.9536408765469714
110,110,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,0,0.4188659191131592,0.9522919654846193,0.17973726018774308,0.09294291719349267,0.12219259958510732,0.35925773117309096,0.18235997895755984,0.3550561797752809,0.37494541517368446,0.3497680764075324,0.3550561797752809,0.3339396949228283,0.3550561797752809,0.355056179775281,0.2160126950747312,0.22145000562358122
111,111,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,1,0.3665869235992431,0.9000129699707031,0.16302968934598344,0.07088425269589312,0.10637210895400424,0.3728274015798905,0.16551952207843204,0.34606741573033706,0.5958272999395431,0.5488325617868178,0.34606741573033706,0.3242782787195231,0.34606741573033706,0.34606741573033706,0.2197675483974177,0.22405737591072342
112,112,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,2,0.4011368751525879,0.934562921524048,0.32199064811354233,0.12417443000058745,0.24682763426362012,0.47094777539759164,0.32389776439393103,0.4669662921348315,0.6211065260364539,0.5749009893416402,0.4669662921348315,0.4607092902551836,0.4669662921348315,0.4669662921348315,0.44195652979859934,0.4237725259959529
113,113,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,3,0.4213807582855224,0.9548068046569824,0.32210291990297163,0.14521311851800867,0.2376959317053741,0.5098600041758248,0.32423432927201934,0.4548314606741573,0.62090000667224,0.5743887198485204,0.4548314606741573,0.4450533251121894,0.4548314606741573,0.4548314606741573,0.3866174473331271,0.37673431748163383
114,114,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,4,0.470707893371582,1.004133939743042,0.3069016871011564,0.11555722215468595,0.22970592296225592,0.47233370915728407,0.3090932353223192,0.44808988764044944,0.6178315061715773,0.5717315593021708,0.44808988764044944,0.43865739783194446,0.44808988764044944,0.44808988764044944,0.40867515164915436,0.3946080688251404
115,115,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,5,0.3933770656585693,0.9268031120300292,0.2871946989353264,0.12678015997701866,0.2098676174068602,0.4655958205493208,0.28932279689020535,0.4373033707865169,0.6117672046942257,0.5658645647943074,0.4373033707865169,0.4267203334490953,0.4373033707865169,0.4373033707865169,0.3693678457651683,0.36028354428031
116,116,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,6,0.404078722000122,0.937504768371582,0.1702306645364421,0.0678348489700543,0.1106397111865045,0.39859447327072417,0.17320273755861285,0.34606741573033706,0.6072941892028879,0.5593872599610691,0.34606741573033706,0.32439334436860473,0.34606741573033706,0.34606741573033706,0.2272752741427894,0.2306443162347112
117,117,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,7,0.4356207847595215,0.9690468311309814,0.23637659145238357,0.12608167600172715,0.17944756893446218,0.3567338832115247,0.23878121051240317,0.4247191011235955,0.5547410429414386,0.5156779236680353,0.4247191011235955,0.41331767084141735,0.4247191011235955,0.4247191011235955,0.3354409593505973,0.3306726474373044
118,118,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,8,0.477513313293457,1.010939359664917,0.26821951498505886,0.13785490697103606,0.20986712771413155,0.37939772685826445,0.27024557999405424,0.4521348314606742,0.5559326587214896,0.517759918773866,0.4521348314606742,0.44423428140797216,0.4521348314606742,0.4521348314606742,0.38729074089363286,0.37664984898515613
119,119,BBC News,2225,5,K-Means,{},TF,"{'max_features': 10000, 'stop_words': 'english'}",0.53342604637146,9,0.367901086807251,0.9013271331787108,0.1697495559478962,0.07075199179178648,0.11124543170083051,0.3875588192968376,0.17287001093478016,0.3474157303370787,0.4035328870717677,0.3757293812014552,0.3474157303370787,0.3257365092382053,0.3474157303370787,0.3474157303370787,0.2235343967367128,0.22742908468522366
120,120,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,0,0.3208928108215332,0.792996883392334,0.6891162821601649,0.60256553229155,0.6651721927320613,0.71641312439494,0.6898424338306771,0.8175280898876405,0.8921601633832253,0.88088601035725,0.8175280898876405,0.804184051157437,0.8175280898876405,0.8175280898876405,0.817370669091994,0.8184755222643202
121,121,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,1,0.4034502506256103,0.8755543231964111,0.687656392617774,0.5826782686269576,0.6603390279942335,0.7189294682618772,0.6883898059835148,0.8089887640449438,0.8928189049224452,0.880819504153142,0.8089887640449438,0.7922038963017872,0.8089887640449438,0.8089887640449437,0.8083048086012716,0.8112018951799622
122,122,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,2,0.3460428714752197,0.8181469440460205,0.7496887934015971,0.7056146278122825,0.7365875037958527,0.7644554927212749,0.7502628032016769,0.8719101123595505,0.913517619679396,0.9047879122924777,0.8719101123595505,0.864690504379858,0.8719101123595505,0.8719101123595505,0.8740538521580998,0.8730869172772582
123,123,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,3,0.3637309074401855,0.8358349800109863,0.6569476679272811,0.5302214216351823,0.6226216007512843,0.6971112920408017,0.6577642353582214,0.7784269662921348,0.8840126608141314,0.8712471718325981,0.7784269662921348,0.758925244957924,0.7784269662921348,0.7784269662921348,0.7749469133499136,0.7793830321257315
124,124,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,4,0.3239808082580566,0.7960848808288574,0.7277751662075794,0.6776812535426423,0.7130414457328348,0.7444374361863753,0.7284012857284085,0.8575280898876404,0.903613163419581,0.895304090857831,0.8575280898876404,0.8477610850178063,0.8575280898876404,0.8575280898876404,0.8582134459336693,0.8588200858235895
125,125,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,5,0.3774840831756592,0.84958815574646,0.6712389308433784,0.5551555902942491,0.6412795528169561,0.7058450077633034,0.6720150224884336,0.7955056179775281,0.8888399153786273,0.8764566496040787,0.7955056179775281,0.7775691740903194,0.7955056179775281,0.7955056179775281,0.7946356506724406,0.7982197485428386
126,126,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,6,0.3799161911010742,0.852020263671875,0.6845193167191653,0.598856087972896,0.6629245078975236,0.7091395472440222,0.6852537002566089,0.8229213483146067,0.894775990225028,0.8838798344295474,0.8229213483146067,0.810206090831913,0.8229213483146067,0.8229213483146067,0.8264088267028391,0.827049432268635
127,127,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,7,0.3887360095977783,0.8608400821685791,0.6955842239734535,0.6201519478729561,0.6748586937413326,0.7191303832833978,0.6962915263700131,0.828314606741573,0.8929645115369947,0.8829892944331781,0.828314606741573,0.8150852708092945,0.828314606741573,0.828314606741573,0.8280569959037539,0.829807825631023
128,128,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,8,0.3765780925750732,0.848682165145874,0.7963898480015191,0.7752501043698412,0.7867450620557137,0.8072262967268475,0.796854095793074,0.9006741573033707,0.9265486839331771,0.9197208571311172,0.9006741573033707,0.8931174574726042,0.9006741573033707,0.9006741573033707,0.8998565365113503,0.9001375294364002
129,129,BBC News,2225,5,K-Means,{},TF/IDF,"{'max_features': 10000, 'stop_words': 'english'}",0.4721040725708008,9,0.3596260547637939,0.8317301273345947,0.6677772396261915,0.5552870438138126,0.6365772675599001,0.703933856484336,0.6685633306074887,0.7910112359550562,0.8865979874928556,0.8736653922264004,0.7910112359550562,0.7722579738018356,0.7910112359550562,0.7910112359550562,0.7872970685219147,0.7916032632118369
130,130,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,0,0.1472318172454834,5.520375967025757,0.7463555701112403,0.7610581369906548,0.7462216097058978,0.7476336788724726,0.7469269769088349,0.8970786516853932,0.9046415734212607,0.907976435683678,0.8970786516853932,0.8970379853668333,0.8970786516853932,0.8970786516853932,0.8978786878137008,0.8996918793905102
131,131,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,1,0.1243679523468017,5.497512102127075,0.7459128300954407,0.7611014329845147,0.7458153694294906,0.7471562485102067,0.7464852068295643,0.8970786516853932,0.9044191638470066,0.9077859786705854,0.8970786516853932,0.8970379853668333,0.8970786516853932,0.8970786516853932,0.8978169940085239,0.8996424895857025
132,132,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,2,0.1495680809020996,5.522712230682373,0.748284673435798,0.7642192504924733,0.7481941543602302,0.7495103946402297,0.7488516961189745,0.8984269662921348,0.9055415179041726,0.9088028356572292,0.8984269662921348,0.8983195173490109,0.8984269662921348,0.8984269662921348,0.8991090877213,0.9009151113667917
133,133,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,3,0.1298577785491943,5.503001928329468,0.7459250257333085,0.7601865388439034,0.7457811467414872,0.747215052931075,0.746497411258855,0.8966292134831461,0.9043065854079622,0.9076502123717042,0.8966292134831461,0.8966450610738285,0.8966292134831461,0.8966292134831461,0.8974680699918285,0.8992577413958219
134,134,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,4,0.1582350730895996,5.531379222869873,0.7457057527903792,0.7591742122430463,0.7455261893593169,0.7470326525312087,0.7462786606967471,0.8961797752808989,0.9041594759437832,0.9075746555917535,0.8961797752808989,0.8963395962250329,0.8961797752808989,0.8961797752808989,0.8970894232636166,0.8988435752193387
135,135,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,5,0.1421146392822265,5.5152587890625,0.7453176233479206,0.7600902882111458,0.7452118237114631,0.7465721144284144,0.7458913488759591,0.8966292134831461,0.9041096542826343,0.9074891610751566,0.8966292134831461,0.8966458285040882,0.8966292134831461,0.8966292134831461,0.8974200726059802,0.8992236512935304
136,136,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,6,0.1320312023162841,5.505175352096558,0.7463555701112403,0.7610581369906548,0.7462216097058978,0.7476336788724726,0.7469269769088349,0.8970786516853932,0.9046415734212607,0.907976435683678,0.8970786516853932,0.8970379853668333,0.8970786516853932,0.8970786516853932,0.8978786878137008,0.8996918793905102
137,137,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,7,0.1420269012451172,5.515171051025391,0.7476959295261715,0.7632123657369725,0.7475771015079121,0.7489527666351148,0.7482643017906006,0.8979775280898876,0.9052351209519957,0.9085406717563297,0.8979775280898876,0.8978215316620638,0.8979775280898876,0.8979775280898876,0.8986588367429971,0.900514258944351
138,138,BBC News,2225,5,K-Means,{},GloVe,{},5.373144149780273,8,0.1278190612792968,5.50096321105957,0.7451790897367573,0.7590418570994009,0.7450276528912088,0.7464800885143954,0.7457531635092753,0.8961797752808989,0.9040255603183359,0.9073855888763241,0.8961797752808989,0.8962536716413432,0.8961797752808989,0.8961797752808989,0.8970854842669423,0.8988547067264496
